Unnamed: 0_level_0,[118],[21116],[22114],[23112],[24110],[2518],[2616],[2714],[2812],[29],[31115],[3121113],[3122111],[312319],[312417],[312515],[312613],[312711],[32112],[3221110],[322218],[322316],[322414],[322512],[3226],[3319],[332117],[332215],[332313],[332411],[3416],[342114],[342212],[3423],[3513],[352111],[36],[41114],[4121112],[4122110],[412318],[412416],[412514],[412612],[4127],[4131111],[41312119],[41312217],[41312315],[41312413],[41312511],[413218],[41322116],[41322214],[41322312],[413224],[413315],[41332113],[41332211],[413412],[413421],[42110],[422118],[422216],[422314],[422412],[4225],[423117],[42312115],[42312213],[42312311],[423214],[42322112],[423222],[423311],[4316],[432114],[432212],[4323],[433113],[43312111],[4332],[4412],[4421],[51113],[5121111],[512219],[512317],[512415],[512513],[512611],[5131110],[51312118],[51312216],[51312314],[51312412],[513125],[513217],[51322115],[51322213],[51322311],[513314],[51332112],[513322],[513411],[514119],[51412117],[51412215],[51412313],[51412411],[51413116],[5141312114],[5141312212],[51413123],[51413213],[5141322111],[514133],[514215],[51422113],[51422211],[51423112],[51423121],[514311],[5218],[522116],[522214],[522312],[5224],[523115],[52312113],[52312211],[523212],[523221],[524114],[52412112],[524122],[52413111],[5242],[5313],[532111],[5331],[61112],[6121110],[612218],[612316],[612414],[612512],[6126],[613119],[61312117],[61312215],[61312313],[61312411],[613216],[61322114],[61322212],[613223],[613313],[61332111],[6134],[614118],[61412116],[61412214],[61412312],[614124],[61413115],[6141312113],[6141312211],[61413212],[61413221],[614214],[61422112],[614222],[61423111],[6143],[615117],[61512115],[61512213],[61512311],[61513114],[6151312112],[61513122],[61513211],[61514113],[6151412111],[61514131],[615212],[615221],[6216],[622114],[622212],[6223],[623113],[62312111],[6232],[624112],[624121],[625111],[63],[71111],[712119],[712217],[712315],[712413],[712511],[713118],[71312116],[71312214],[71312312],[713124],[713215],[71322113],[71322211],[713312],[713321],[714117],[71412115],[71412213],[71412311],[71413114],[7141312112],[71413122],[71413211],[714213],[71422111],[714231],[715116],[71512114],[71512212],[715123],[71513113],[7151312111],[715132],[71514112],[71514121],[715211],[716115],[71612113],[71612211],[71613112],[71613121],[71614111],[716151],[7214],[722112],[7222],[723111],[7241],[81110],[812118],[812216],[812314],[812412],[8125],[813117],[81312115],[81312213],[81312311],[813214],[81322112],[813222],[813311],[814116],[81412114],[81412212],[814123],[81413113],[8141312111],[814132],[814212],[814221],[815115],[81512113],[81512211],[81513112],[81513121],[81514111],[8152],[816114],[81612112],[816122],[81613111],[816141],[817113],[81712111],[817131],[8212],[8221],[9119],[912117],[912215],[912313],[912411],[913116],[91312114],[91312212],[913123],[913213],[91322111],[9133],[914115],[91412113],[91412211],[91413112],[91413121],[914211],[915114],[91512112],[915122],[91513111],[915141],[916113],[91612111],[916131],[917112],[917121],[918111],[92],[10118],[1012116],[1012214],[1012312],[10124],[1013115],[101312113],[101312211],[1013212],[1013221],[1014114],[101412112],[1014122],[101413111],[10142],[1015113],[101512111],[1015131],[1016112],[1016121],[1017111],[10181],[11117],[1112115],[1112213],[1112311],[1113114],[111312112],[1113122],[1113211],[1114113],[111412111],[1114131],[1115112],[1115121],[1116111],[11171],[12116],[1212114],[1212212],[12123],[1213113],[121312111],[12132],[1214112],[1214121],[1215111],[12161],[13115],[1312113],[1312211],[1313112],[1313121],[1314111],[13151],[14114],[1412112],[14122],[1413111],[14141],[15113],[1512111],[15131],[16112],[16121],[17111],[181]
s[81513121],5012280,819000,112476,15300,2736,960,180,-84,-280,-504,61425,-2925,-1275,-225,153,75,45,-105,-6885,-675,-141,45,27,45,-45,81,-45,21,-9,9,-54,18,-6,18,0,0,0,-13650,-3642,-750,-174,-90,-50,-22,-70,-1275,-141,-15,-9,-3,-5,-15,3,9,3,-15,-15,3,-3,-6,-6,-372,-20,-16,-8,4,-12,-15,-5,5,7,-9,1,-1,-3,-30,-6,6,6,-3,3,-3,0,0,-8580,0,-84,0,-4,0,-20,600,0,0,0,8,0,-30,0,-6,0,6,0,6,6,0,28,0,-4,0,0,4,0,-4,0,-2,0,-12,0,4,0,0,0,-90,0,6,0,6,0,0,0,0,0,0,-2,0,0,-2,0,0,0,-2025,405,15,-27,-9,5,15,405,27,-15,-9,-3,0,0,0,0,0,0,0,57,15,1,-1,-7,-3,3,1,0,0,-5,1,3,1,-3,0,-10,0,-2,0,2,0,0,2,0,2,0,0,18,-6,2,-6,0,0,0,2,2,-2,0,231,105,35,5,-1,1,63,15,-1,-1,-1,3,-3,-1,-3,-3,35,5,-1,1,-1,-1,-1,-1,-1,1,-1,16,0,0,0,-2,0,-2,0,0,1,5,-1,1,-1,-1,1,0,0,0,0,0,0,300,-20,0,8,4,20,-15,-5,-3,-1,3,1,3,3,10,2,-2,-2,1,-1,1,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,0,6,0,6,0,0,0,0,0,0,-2,0,0,-2,0,0,0,0,0,1,0,-35,-5,1,-1,1,1,1,1,1,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[81513112],6432426,966966,98098,462,-3990,-1610,-750,-210,490,630,126126,6006,154,-294,-42,-50,-30,210,-4158,252,-14,12,18,-20,-30,189,-21,-11,3,-3,9,3,1,3,0,0,0,-14014,-2618,98,182,-14,-10,50,70,-1540,28,56,-16,4,20,-28,10,-4,2,4,-1,1,-1,-1,1,-602,42,-2,-14,6,10,-14,-6,-2,-2,-2,0,-2,1,-18,-6,-2,-6,0,0,0,2,-2,-14014,-154,98,182,50,-10,50,161,-49,29,11,-7,-25,-28,2,-4,2,-1,-1,-1,-1,-154,42,-2,2,6,5,3,1,-1,2,0,-1,-2,2,-2,1,-1,2,-154,26,-2,2,-10,-4,-4,4,2,2,6,2,-2,0,-2,6,6,6,-4158,252,-14,12,18,-20,-30,189,-21,-11,3,-3,9,3,1,3,0,0,0,-28,10,-4,2,4,-1,1,-1,-1,1,-2,0,-2,1,0,-28,2,-4,2,-1,-1,-1,-1,2,0,-1,2,2,9,3,1,3,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,-84,-20,4,-12,-20,-14,-6,-2,-2,-2,0,-2,1,0,0,0,0,0,0,0,0,0,-8,-4,0,1,-1,0,2,-2,0,-2,1,0,0,0,0,2,-2,189,-21,-11,3,-3,9,3,1,3,0,0,0,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,3,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[81512211],6126120,840840,60060,-5148,-1248,1360,500,140,-168,-168,135135,429,-3201,-1035,159,-35,-1,-91,-2277,-633,-393,27,-45,-17,47,144,-102,12,-18,-24,0,24,12,-36,45,15,-45,6006,2046,666,202,46,6,-14,-14,561,183,57,7,1,-9,57,21,-3,1,1,12,-6,0,-6,-6,36,20,8,0,-4,-4,15,5,-1,-3,3,-1,-1,0,10,2,-2,-2,1,-1,1,0,0,-12870,660,-30,12,-38,20,-30,540,-36,24,0,4,20,-27,-3,-3,-3,9,3,-3,0,-84,-14,-4,2,-4,6,-2,2,2,-3,1,-3,6,0,-2,0,0,0,-35,5,5,-3,-3,-5,-1,-1,-2,2,1,1,1,1,1,0,0,0,-5445,615,-41,-37,-13,15,15,288,6,4,2,8,0,0,4,-4,9,3,-9,-71,-11,-3,1,1,4,-2,0,-2,-2,3,-1,-1,0,1,15,-5,-1,3,3,1,-1,0,-1,-1,-1,0,0,20,-4,0,0,5,-1,-1,-2,-2,0,3,-1155,147,-7,-17,5,-5,21,9,5,1,5,-9,-3,-1,-3,3,-35,-5,1,-1,1,1,1,1,1,-1,1,10,2,-2,-2,1,-1,1,0,0,0,1,-1,1,1,-1,-1,1,0,0,0,0,0,-36,-20,-8,0,4,4,-15,-5,1,3,-3,1,1,0,-10,-2,2,2,-1,1,-1,0,0,-6,0,2,0,0,0,-1,-3,1,1,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,5,5,-3,-3,-5,-1,-1,-2,2,1,1,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,-2,-2,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[81512113],5361664,630784,0,-22528,-6144,0,0,0,0,0,187264,14080,0,-256,384,0,0,0,5632,1024,0,128,0,0,0,400,-8,0,8,48,64,-32,0,32,-20,-20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13376,704,0,32,-64,0,0,-176,-160,0,-16,-16,0,-8,-16,0,8,-20,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,24,0,-8,16,-16,0,0,2,-6,0,0,0,0,0,-6,-6,-6,-5632,768,0,0,0,0,0,-64,-48,0,0,0,32,0,0,0,2,-6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,-4,2,0,2,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-1232,224,0,-16,16,0,-56,-4,0,-4,-8,4,2,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,-1,1,-1,0,0,-2,-4,-2,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,-8,0,8,0,16,4,0,-4,4,-2,1,0,0,0,0,0,0,4,2,0,1,0,2,0,-1,1,-1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s[815115],1575288,133848,-22308,-11484,-1296,1184,564,204,-216,-216,88803,9009,363,-63,195,-31,-21,-111,6237,945,21,9,-51,-31,69,567,63,-33,-9,-9,108,-36,12,-36,0,0,0,-4290,-1914,-798,-238,-10,14,-6,-6,-231,-177,-63,-1,-7,-1,21,-15,-3,-7,5,3,3,3,12,12,12,-68,-16,8,4,4,-9,-11,-1,5,-3,1,5,3,-30,-6,6,6,-3,3,-3,0,0,-3432,858,132,46,-16,34,-36,-147,-21,33,7,5,19,42,0,6,4,-3,3,-3,-12,120,6,12,2,0,9,3,-3,-1,6,0,3,-8,2,4,1,-1,0,-27,-7,-3,1,-11,3,-1,3,-3,5,5,1,-3,-1,-3,3,3,3,-2079,441,-7,-15,-15,9,9,-189,-21,11,3,3,18,-6,2,-6,0,0,0,77,5,5,-3,-3,-1,-1,-1,2,2,-7,1,1,-1,-3,-14,-4,-2,0,1,-1,1,-2,2,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,-594,162,-6,-18,6,-6,-90,0,6,0,6,0,0,0,0,0,36,4,0,0,0,-2,0,0,-2,2,-2,-9,-3,-1,-3,0,0,0,1,-1,1,0,0,0,0,0,0,0,1,1,1,1,1,-84,28,0,-8,4,4,-21,1,3,1,-3,1,-3,-3,10,2,-2,-2,1,-1,1,0,0,-4,-2,0,-1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
s[814221],3007368,452088,55692,8748,1440,144,324,420,504,1512,22113,-7371,-243,81,-135,-51,-27,105,-8019,81,153,-27,-27,-39,81,486,108,18,0,-18,0,0,0,0,0,0,0,-1638,-3618,-618,-54,66,70,30,210,-2133,-189,-9,15,3,-5,27,-9,15,3,3,-18,0,-6,0,0,-348,-68,8,16,-4,20,9,-11,5,1,-3,1,-7,-6,30,-6,-6,6,3,3,3,0,0,1638,318,-78,-102,-50,-26,-6,243,-21,-33,-9,-5,19,-9,-9,3,3,-9,3,3,0,132,-8,-8,-4,-4,-3,1,1,5,-3,1,-3,2,2,-2,-1,-1,0,58,-2,2,-2,10,-2,4,2,1,1,2,2,2,2,2,3,3,3,891,351,111,27,3,-9,-9,162,36,6,0,-6,0,0,0,0,0,0,0,69,9,1,-3,-3,-6,0,-2,0,0,-5,-1,-1,-2,-3,21,1,1,-3,-3,1,1,0,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,462,-42,14,-2,-2,-10,-42,0,2,4,-2,3,-3,-1,3,3,14,-6,-2,2,2,0,-2,-1,2,2,2,7,3,-1,3,-2,0,-2,-1,-1,2,-5,1,-1,1,1,-1,0,0,0,0,0,0,252,-28,8,0,4,-20,-21,-1,-1,3,3,-1,-1,0,10,-2,-2,2,1,1,1,0,0,2,2,-2,-1,-1,0,2,-3,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,4,0,4,-8,4,-2,0,1,1,0,0,0,0,0,-1,-1,-1,1,1,0,0,-21,-1,-1,3,3,-1,-1,0,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[814212],3646500,500500,42900,1100,-1900,-1100,100,140,-700,-1260,53625,-3575,825,65,-295,25,25,-175,-7425,625,195,-115,23,25,-5,330,100,-30,20,26,75,7,15,11,45,-5,-30,0,-3300,0,180,80,60,-80,-140,-2475,-15,45,-15,5,-15,-45,-15,-9,-3,11,0,-6,0,9,-15,-600,0,40,8,-8,0,-15,-15,1,-7,3,-3,7,-6,20,-8,4,0,5,1,-1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,125,55,25,11,5,15,50,20,10,4,2,5,5,1,1,5,-1,-4,15,5,3,1,7,0,2,0,3,-1,-1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-1,3,1,-1,-2,1,1,0,0,550,-140,-10,-20,-10,20,-65,-5,-1,-5,-1,-5,-5,-1,1,-5,0,-10,0,-2,3,-1,3,-3,2,0,-1,0,0,0,0,0,0,0,0,0,0,-5,-1,-1,1,-1,1,0,4,0,4,-2,0,450,-70,10,-6,2,10,-15,5,1,-3,-3,-1,1,0,10,-2,2,-2,1,1,1,-2,-2,0,0,0,0,0,0,0,-3,-1,1,0,1,2,0,-1,0,0,120,-20,0,-4,8,0,4,0,-4,-3,1,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,-3,-1,1,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[814132],2598960,356720,35672,5992,1568,0,-440,-392,-112,-1008,19110,-9646,-826,322,182,-30,-74,-14,-7854,-406,98,106,2,-6,-14,210,14,50,-2,2,-6,38,2,-2,30,-10,-60,7644,-2100,-700,-252,-20,-4,20,-140,-1134,-210,-70,6,-14,14,42,-30,2,-6,10,-6,6,2,18,6,168,-56,0,16,-8,-8,42,-2,-6,-2,6,-2,6,6,60,12,-12,-12,6,-6,6,0,0,3640,980,112,-28,8,20,0,490,14,-26,2,2,-10,-14,-16,-2,-4,-5,-1,-5,4,224,0,0,8,0,-4,0,0,-4,2,0,-1,8,4,0,2,-2,0,70,-10,2,2,-2,-5,-1,-1,1,-1,4,0,0,1,-2,0,0,0,154,266,42,10,10,26,-6,154,14,-6,-2,10,-8,-4,0,4,-8,-4,-8,42,10,2,2,10,-6,-2,2,0,4,-2,-2,-2,-2,6,14,-4,2,0,-1,-1,-1,2,2,0,-1,-1,1,10,-2,2,6,-2,-2,4,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,14,-4,-2,-4,6,2,2,-2,-3,-1,-3,-6,0,2,0,0,0,1,-1,1,1,-1,1,-1,1,0,0,0,0,-70,10,-2,-2,2,5,1,1,-1,1,-4,0,0,-1,2,0,0,0,1,-1,0,0,-21,1,-1,-3,3,1,-1,0,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[8141312111],9801792,1153152,48048,-2112,288,-64,16,0,0,0,162162,-25740,-2442,120,-6,-4,-2,0,-20394,-270,78,-6,6,2,-2,360,-18,-12,-6,0,-108,-36,-12,12,-90,0,90,48048,-2112,288,-64,16,0,0,0,-2442,120,-6,-4,-2,0,78,-6,6,2,-2,-12,-6,0,-12,12,288,-64,16,0,0,0,-6,-4,-2,0,6,2,-2,0,16,0,0,0,-2,0,-2,0,0,5577,1617,273,-7,-7,1,1,807,105,3,5,-1,1,51,15,3,-1,15,-3,3,-3,273,-7,-7,1,1,3,5,-1,1,3,-1,3,-7,1,1,-1,1,1,62,-18,-2,-2,-2,2,0,-2,-4,0,-2,-2,-2,-2,-2,-3,-3,-3,-2112,288,-64,16,0,0,0,120,-6,-4,-2,0,-6,6,2,-2,-6,0,12,-64,16,0,0,0,-4,-2,0,2,-2,0,0,0,0,0,-7,-7,1,1,5,-1,1,-1,1,1,1,-2,-2,16,0,0,0,-2,0,-2,0,0,1,0,-231,-105,-35,-5,1,-1,-63,-15,1,1,1,-3,3,1,3,3,-35,-5,1,-1,1,1,1,1,1,-1,1,-16,0,0,0,2,0,2,0,0,-1,-5,1,-1,1,1,-1,0,0,0,0,0,0,288,-64,16,0,0,0,-6,-4,-2,0,6,2,-2,0,16,0,0,0,-2,0,-2,0,0,-7,1,1,-1,1,1,-2,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,16,0,0,0,-4,-2,0,2,-2,0,0,0,0,0,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,-2,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[81413113],6872250,673750,-26950,-19250,-4550,-1050,250,350,-70,630,202125,-1925,1925,595,-35,75,85,35,-5775,1225,245,-35,25,-15,-35,-735,-35,5,1,-23,30,46,-10,-26,30,10,-60,26950,-3850,350,70,-10,-10,-50,70,-1925,245,35,-35,11,5,-245,-25,-1,-5,-13,-5,11,-1,10,2,-350,70,50,-18,2,-10,-35,-5,5,3,1,1,5,1,30,6,6,6,3,-3,3,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1925,175,-105,-5,-13,-25,15,-35,-35,-15,1,5,10,-2,-6,-2,-8,4,-8,-35,5,-7,1,-11,-5,-1,-1,-2,2,3,-1,-1,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,-6,-2,2,4,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,-70,30,2,-2,10,35,5,3,5,-1,-1,3,-1,10,2,2,2,1,-1,1,-2,2,0,0,0,0,0,0,0,5,1,1,-1,-1,0,0,0,-2,2,105,-35,5,1,1,15,1,-1,1,-3,1,-3,-5,-1,-1,1,-1,1,0,0,0,0,0,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s[814123],3978000,390000,-7800,-3000,2400,1600,600,280,560,1680,87750,-13650,-2850,-570,-90,-50,30,70,-4950,-150,-150,-30,-6,10,90,630,120,30,24,6,0,12,12,24,45,-15,-45,35100,2100,900,60,-20,-60,20,140,450,210,-30,-30,-14,-30,90,30,-6,6,10,0,-6,0,18,-6,600,40,0,-16,8,-40,-30,10,-6,2,6,-2,6,6,-20,4,4,-4,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1650,150,-50,30,-2,-10,30,-30,0,10,0,-14,-30,-6,-2,6,-3,-3,-3,-90,10,6,2,-10,0,-2,0,0,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,0,-3,1,3,2,2,0,-3,-450,30,-30,10,6,-10,-30,0,6,4,-6,-15,-3,-3,0,-6,-40,0,4,4,2,0,-2,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,-5,3,-1,-2,0,1,0,-2,2,-2,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-5,-1,3,3,1,-1,0,-1,-1,-1,0,0,0,1,10,-2,-2,2,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[81412212],7634088,648648,-58212,-17820,864,1104,-396,-756,-168,-1512,243243,-11583,-1485,81,171,-111,-45,-63,-2673,567,-117,27,-9,15,-45,0,0,0,0,0,0,0,0,0,0,0,0,54054,-594,1098,186,126,-42,66,-126,297,351,-15,15,9,15,-63,9,-3,-3,9,0,0,0,0,0,468,36,8,0,12,44,-57,-3,-1,-3,3,3,-1,0,-30,-6,6,6,-3,3,-3,0,0,-1782,-792,-342,-120,-6,24,-6,-162,-78,-30,6,6,-6,27,-3,3,-3,0,0,0,0,-36,-34,-12,6,-4,12,-4,0,0,-3,-1,0,-2,-4,-2,-2,2,0,23,-7,3,5,-1,8,2,0,2,2,-1,1,3,2,3,3,3,3,-2673,567,-117,27,-9,15,-45,0,0,0,0,0,0,0,0,0,0,0,0,-63,9,-3,-3,9,0,0,0,0,0,3,3,-1,0,-3,27,-3,3,-3,0,0,0,0,-3,-1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,-693,189,-49,9,3,5,-21,9,-1,-3,3,-6,0,2,0,0,-21,1,-1,-3,3,1,-1,0,-1,1,-1,17,-1,1,-1,-1,-1,-1,-1,1,2,-6,0,2,0,0,0,-1,0,0,0,0,0,36,20,8,0,-4,-4,15,5,-1,-3,3,-1,-1,0,10,2,-2,-2,1,-1,1,0,0,6,0,-2,0,0,0,1,3,-1,-1,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,9,-1,-3,3,-6,0,2,0,0,3,1,-1,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
s[81412114],4862000,286000,-85800,-19800,800,1600,200,-200,400,720,250250,7150,1650,390,170,-50,50,70,9350,1450,-90,-30,-10,10,-10,-610,-20,-30,0,-10,50,-14,-6,-6,-10,10,20,14300,-7700,-700,-220,-20,-100,20,20,-550,70,-70,-10,10,-10,-190,10,2,2,-14,-10,4,2,-10,-2,-600,40,0,-16,-8,-40,30,10,6,2,-6,-2,-6,-6,60,12,-12,-12,6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1650,650,-50,50,-2,10,30,-90,20,10,8,-2,30,2,-2,2,6,2,0,50,10,2,2,2,-10,4,2,2,-2,2,-2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-2,-2,6,2,-2,-4,2,2,0,0,-550,190,-50,10,2,-10,-70,10,-2,-2,2,5,1,1,-1,1,20,0,0,4,-4,0,0,-1,2,-2,2,0,0,0,0,0,0,0,0,0,0,-5,-1,-1,1,-1,1,0,3,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-20,0,0,-4,5,-5,-3,3,-1,1,2,-10,-2,2,-1,1,0,0,0,0,0,0,-3,-1,0,-1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,-1,0,0,0,0,0,0,0
