Unnamed: 0_level_0,[116],[21114],[22112],[23110],[2418],[2516],[2614],[2712],[28],[31113],[3121111],[312219],[312317],[312415],[312513],[312611],[32110],[322118],[322216],[322314],[322412],[3225],[3317],[332115],[332213],[332311],[3414],[342112],[3422],[3511],[41112],[4121110],[412218],[412316],[412414],[412512],[4126],[413119],[41312117],[41312215],[41312313],[41312411],[413216],[41322114],[41322212],[413223],[413313],[41332111],[4134],[4218],[422116],[422214],[422312],[4224],[423115],[42312113],[42312211],[423212],[423221],[4314],[432112],[4322],[433111],[44],[51111],[512119],[512217],[512315],[512413],[512511],[513118],[51312116],[51312214],[51312312],[513124],[513215],[51322113],[51322211],[513312],[513321],[514117],[51412115],[51412213],[51412311],[51413114],[5141312112],[51413122],[51413211],[514213],[51422111],[514231],[5216],[522114],[522212],[5223],[523113],[52312111],[5232],[524112],[524121],[5311],[61110],[612118],[612216],[612314],[612412],[6125],[613117],[61312115],[61312213],[61312311],[613214],[61322112],[613222],[613311],[614116],[61412114],[61412212],[614123],[61413113],[6141312111],[614132],[614212],[614221],[615115],[61512113],[61512211],[61513112],[61513121],[61514111],[6152],[6214],[622112],[6222],[623111],[6241],[7119],[712117],[712215],[712313],[712411],[713116],[71312114],[71312212],[713123],[713213],[71322111],[7133],[714115],[71412113],[71412211],[71413112],[71413121],[714211],[715114],[71512112],[715122],[71513111],[715141],[716113],[71612111],[716131],[7212],[7221],[8118],[812116],[812214],[812312],[8124],[813115],[81312113],[81312211],[813212],[813221],[814114],[81412112],[814122],[81413111],[8142],[815113],[81512111],[815131],[816112],[816121],[817111],[82],[9117],[912115],[912213],[912311],[913114],[91312112],[913122],[913211],[914113],[91412111],[914131],[915112],[915121],[916111],[9171],[10116],[1012114],[1012212],[10123],[1013113],[101312111],[10132],[1014112],[1014121],[1015111],[10161],[11115],[1112113],[1112211],[1113112],[1113121],[1114111],[11151],[12114],[1212112],[12122],[1213111],[12141],[13113],[1312111],[13131],[14112],[14121],[15111],[161]
s[8118],6435,-429,-429,99,99,-45,-45,35,35,1287,-33,-33,-9,-9,15,15,297,-15,-15,9,9,-15,63,3,3,-9,18,-6,-6,0,-165,-165,27,27,-5,-5,-5,-21,-21,3,3,-5,-3,-3,-3,-3,-3,-3,6,-69,11,11,-5,-5,-9,-1,-1,-3,5,3,3,3,3,3,165,21,21,-11,-11,5,57,-3,-3,1,1,12,0,0,3,3,5,5,-3,-3,-1,-1,3,2,1,1,1,20,-4,-4,4,2,2,2,0,0,0,-27,-27,-3,-3,5,5,-9,-9,3,3,0,0,0,0,-15,1,1,1,-3,1,0,1,1,-2,-2,2,1,1,0,-2,-6,2,2,0,-2,9,5,5,1,1,6,2,2,-2,3,-1,0,3,3,-1,0,0,1,4,0,0,1,-2,1,1,-2,2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s[7221],30030,8008,2222,576,158,40,30,0,-210,858,418,86,30,2,10,30,279,1,11,-3,-1,25,-57,7,-1,-9,12,4,-4,0,-748,-42,-12,-2,4,-10,-60,140,0,0,4,4,-25,-3,3,1,-1,3,-4,98,4,2,-4,-14,-10,-2,2,-1,1,0,-6,0,0,6,-605,-97,-13,-9,3,15,28,8,-4,0,12,4,-4,-4,-2,2,27,3,3,3,0,0,0,0,3,-1,0,10,-2,2,6,-2,-2,4,2,-2,0,-225,-55,-5,-3,-9,-15,-15,5,1,-3,6,2,-2,0,-5,1,-1,-3,1,1,-2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-28,-14,-4,2,4,-10,-2,2,2,-1,1,-1,-6,0,2,0,0,0,-3,1,1,0,-1,-1,1,-1,0,0,14,4,-2,-4,-2,2,-2,-2,-1,1,0,-2,0,0,2,-1,-1,2,-1,1,0,2,6,4,2,0,3,1,-1,0,2,0,-1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[7212],32032,8008,1936,328,0,-56,-16,-56,224,1144,484,64,4,-24,4,-16,334,-2,10,-14,6,-26,-44,16,-8,4,10,-2,10,10,-704,16,0,0,0,-16,64,160,-8,0,0,0,-20,4,0,0,-2,-2,-2,112,-8,0,-8,16,-8,4,0,-2,-2,0,0,0,0,0,-638,-62,6,-2,10,-6,34,4,-6,4,-14,4,-2,0,1,1,36,-4,0,0,0,2,0,0,2,2,2,17,-7,1,-7,-1,-1,-1,1,1,-3,-266,-42,10,2,-2,14,-14,6,-2,2,4,0,4,4,0,0,-4,4,0,0,0,-2,-2,4,-2,0,1,1,0,-1,2,-2,2,2,-2,-56,-14,4,6,0,-11,1,1,-3,-2,-2,-2,-4,2,0,-1,-1,0,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[716131],91520,20592,4928,1184,320,80,0,0,0,572,462,104,50,20,-10,0,326,6,14,14,-10,-10,-46,0,14,-4,-4,12,-4,20,-2112,-288,-64,-16,0,0,0,120,6,-4,2,0,-6,-6,2,2,-6,0,12,64,16,0,0,0,4,-2,0,-2,-2,0,0,0,0,0,-1045,-203,-37,-11,-5,5,-13,7,-1,-5,-5,11,1,-1,-1,-5,-7,7,1,-1,5,1,1,-1,-1,1,-1,-10,2,-2,-6,2,2,-4,-2,2,0,-160,-64,-16,0,0,0,-34,-4,2,0,2,2,2,2,-16,0,0,0,2,0,2,0,0,-5,1,-1,1,1,-1,0,0,0,0,0,0,93,5,-7,1,5,-9,-7,-1,1,-3,-1,3,-5,-1,-1,1,-1,1,-2,0,-2,1,0,1,-1,1,2,-2,64,16,0,0,0,4,-2,0,-2,-2,0,0,0,0,0,-1,1,-1,0,0,1,0,14,6,2,2,2,0,2,-1,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[71612111],210210,42042,7854,966,42,-30,22,14,-14,3003,1155,-21,-21,-21,3,-5,861,-105,-3,-9,-3,-9,-147,3,-3,3,6,-6,6,-30,-3696,-84,-28,0,8,4,-4,399,-21,-1,3,-1,-33,-3,-1,-3,3,-3,-6,182,-10,2,2,-2,-1,-1,-1,5,-1,12,0,0,3,-6,-2310,-168,14,-4,2,0,63,15,-1,-1,-1,6,0,2,3,3,14,-4,2,0,-1,-1,-1,2,2,0,-1,-5,-3,-1,1,-2,0,1,-1,1,0,-609,-63,15,1,-1,1,-21,9,3,1,0,0,0,-6,-15,-1,1,-1,-3,-1,0,-1,1,-4,2,0,-1,-1,0,1,-2,2,-2,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10,-2,-2,2,9,1,1,3,1,4,0,0,1,-2,2,0,-1,1,-1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-3,-1,1,-2,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[716113],116480,20384,2432,-448,-384,-160,0,0,0,3224,980,-16,-28,-24,20,0,668,-28,20,-4,12,20,2,26,2,2,-16,8,-16,20,-1792,128,0,0,0,0,0,224,-40,0,0,0,8,8,0,0,-10,2,8,128,-32,0,0,0,8,4,0,-4,4,0,0,0,0,0,-1330,14,42,2,6,-10,14,-10,-6,2,6,8,2,0,2,-4,28,-12,0,0,4,0,0,-2,-2,-2,-2,10,-6,2,2,4,0,-2,-2,-2,0,-448,0,32,0,0,0,-28,0,-4,0,-4,0,-4,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,-70,0,10,0,-6,-10,0,-2,0,-4,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
s[715141],100100,20020,4400,1080,252,60,40,0,-140,-715,55,113,27,-3,15,25,35,79,11,-9,3,15,74,4,-10,0,-4,-8,-4,-10,-2090,-450,-70,-6,-2,-10,-30,-71,15,5,3,1,31,3,-1,3,-2,0,-8,-28,12,0,0,-4,17,3,-3,-1,3,6,6,-6,-3,-12,-550,-190,-50,-10,2,10,-70,-10,-2,2,2,5,-1,1,-1,-1,-20,0,0,4,4,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,135,-21,-9,-5,-9,-5,-36,-6,0,-2,0,0,0,0,-9,-5,-1,3,0,-2,0,3,-1,5,-1,1,-1,-1,1,0,4,0,4,-2,0,168,14,4,2,0,-15,-1,1,-1,0,2,-3,-4,-2,0,-1,1,0,3,-1,-1,0,1,2,0,-1,0,0,70,10,2,-2,-2,-5,1,-1,1,1,-4,0,0,-1,-2,0,0,0,1,1,0,0,14,4,2,0,-1,1,-1,2,-2,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[71513111],416988,69498,10692,1458,108,-54,-108,-126,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5346,-648,-90,0,-18,-24,54,0,0,0,0,0,0,0,0,0,0,0,0,-36,18,-12,-6,12,0,0,0,0,0,-18,0,6,0,12,-1782,-162,-18,18,18,6,0,0,0,0,0,0,0,0,0,0,-36,12,0,0,0,0,0,0,-6,-2,0,-27,3,-3,3,0,0,0,-1,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,9,3,9,3,0,0,0,0,0,0,0,9,3,1,0,0,-1,3,-1,3,0,-1,0,0,0,-2,2,90,0,-6,0,-6,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-3,-1,-3,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[715122],320320,48048,5632,432,192,240,128,112,-448,1144,-264,-296,-72,24,24,56,64,-120,-32,0,0,24,-62,-12,-2,0,10,6,10,10,-2640,0,-16,0,-16,0,-80,168,0,8,0,8,-12,0,-4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1320,48,-8,-8,-8,0,84,6,4,-2,4,-6,0,-2,3,3,-20,0,4,0,-2,0,-2,-2,0,0,0,-10,-2,2,2,-1,1,-1,0,0,0,-216,48,0,-16,-8,-16,36,6,0,2,0,0,0,0,0,-4,0,4,0,2,0,0,0,4,-2,0,1,1,0,-1,2,-2,2,2,-2,28,14,4,-2,-4,10,2,-2,-2,1,-1,1,6,0,-2,0,0,0,3,-1,-1,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,4,0,-2,0,-2,-2,0,0,0,0,0,0,1,-10,-2,2,2,-1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[71512112],515970,68796,4158,-1512,-630,-60,-90,0,210,7371,945,-189,-63,27,-15,-45,567,-63,-9,9,-9,-15,0,0,0,0,0,0,0,0,-4158,252,70,48,-6,20,30,189,-21,13,3,-3,9,3,1,3,0,0,0,14,-8,-6,4,-10,11,1,3,-1,1,6,0,-6,-3,-6,-2520,126,28,18,0,-10,21,-15,1,-3,-3,-3,-3,1,0,0,-28,2,0,-2,-1,-1,3,-1,4,2,1,-10,6,-2,-2,-4,0,2,2,2,0,-567,63,9,-9,9,15,0,0,0,0,0,0,0,0,-9,-3,-1,-3,0,0,0,1,-1,3,3,-1,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-10,-8,2,4,1,-1,1,1,-1,-4,-2,0,-1,0,-2,0,1,-1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
s[715114],200200,20020,-1760,-1700,-392,100,80,140,-280,7150,1210,22,10,46,10,-10,670,58,22,10,-2,10,103,13,-5,1,-5,-5,-5,-5,-1760,100,-56,-20,-16,20,-40,22,-50,-2,-2,-10,22,-2,-2,-2,-5,1,-5,56,-20,0,4,8,2,-2,-6,2,-2,-16,-4,8,2,8,-1100,160,20,0,-12,0,-50,-20,2,0,6,10,-2,2,-2,-2,20,0,4,0,2,0,-2,2,-4,0,2,0,0,0,0,0,0,0,0,0,0,-350,70,10,-10,2,-10,-35,-5,1,-1,1,1,1,1,10,2,2,2,1,-1,1,-2,2,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-56,14,4,-6,0,-11,-1,1,3,-2,2,-2,4,2,0,1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
s[714211],240240,36036,5016,852,0,-60,104,84,-112,-1716,-594,120,-6,-60,6,-16,-483,117,21,-27,-3,-27,102,18,-6,6,12,0,12,30,-2376,-576,-56,24,24,16,-24,-216,-6,4,6,0,9,-3,1,-3,0,0,0,-56,4,0,4,-8,4,-2,0,1,1,0,0,0,0,0,-165,-69,-29,-13,-5,-5,-21,-9,-5,-1,-5,-3,-3,1,-3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,-3,-1,1,2,-1,-1,0,285,21,21,5,-3,5,-6,6,6,2,0,0,0,6,9,-3,1,-3,0,0,0,1,1,5,1,1,-1,1,-1,0,-4,0,-4,2,0,168,-14,4,-2,0,-15,1,1,1,0,-2,-3,4,-2,0,1,1,0,3,1,-1,0,-1,-2,0,1,0,0,56,-4,0,-4,8,-4,2,0,-1,-1,0,0,0,0,0,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-1,3,1,-1,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[71413121],512512,64064,5632,1024,256,64,0,0,0,-2288,-2200,-128,16,16,-8,0,-1208,8,16,16,-8,-8,52,2,16,-2,-20,-4,-20,-20,-1408,-448,-128,-32,0,0,0,-112,-28,-8,4,0,-4,-4,4,4,-4,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,204,-8,-16,-4,4,132,0,-8,-4,-4,-3,3,1,-3,-3,22,2,2,-2,-2,2,2,1,0,0,0,2,-6,2,-6,2,0,2,2,2,-3,160,64,16,0,0,0,34,4,-2,0,-2,-2,-2,-2,16,0,0,0,-2,0,-2,0,0,5,-1,1,-1,-1,1,0,0,0,0,0,0,84,-14,4,2,4,-6,-2,-2,2,3,1,3,6,0,-2,0,0,0,-1,1,-1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,5,1,1,1,-1,1,1,-1,-1,-1,0,0,1,0,-16,0,0,0,2,0,2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[71413112],673920,73008,1728,-864,-576,-240,0,0,0,4212,-1242,216,18,-36,30,0,-1134,126,18,-18,18,30,0,0,0,0,0,0,0,0,-1728,-288,64,48,0,0,0,-216,6,4,-6,0,-18,-6,-2,-6,0,0,0,-64,16,0,0,0,-4,-2,0,2,-2,0,0,0,0,0,-495,153,13,21,9,-15,57,3,1,3,9,6,6,-2,0,0,-13,7,-1,3,-1,1,-1,2,1,1,1,-10,-2,-2,6,2,-2,-4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,-51,-1,-3,-9,-9,-3,-1,-3,0,0,0,1,-1,1,1,-1,-1,-5,-1,-1,1,1,0,0,0,2,-2,64,-16,0,0,0,4,2,0,-2,2,0,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
s[71412211],698880,64064,-2048,-768,256,320,0,0,0,6864,-2200,-320,-96,16,-40,0,-792,8,-32,0,-8,-40,48,2,4,6,-12,-4,4,0,1408,448,128,32,0,0,0,112,28,8,-4,0,4,4,-4,-4,4,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-780,204,-48,-8,-4,20,84,0,0,4,-4,3,3,3,3,-3,-22,-2,-2,2,2,-2,-2,-1,0,0,0,10,-6,2,2,4,0,-2,-2,-2,0,-288,64,-16,0,0,0,6,4,2,0,-6,-2,2,0,-16,0,0,0,2,0,2,0,0,7,-1,-1,1,-1,-1,2,0,0,0,0,0,-28,-14,-4,2,4,-10,-2,2,2,-1,1,-1,-6,0,2,0,0,0,-3,1,1,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,5,1,-3,-3,-1,1,0,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,6,0,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s[71412113],630630,42042,-8778,-2646,-266,170,-90,-70,70,18018,462,294,42,58,-10,30,189,147,-3,3,13,35,-63,3,-3,-9,9,3,-3,0,-462,-42,42,14,-14,-10,10,-84,0,0,-4,4,-21,-3,3,5,-3,3,-3,-14,14,2,-2,2,-2,2,2,1,-1,6,2,-2,0,-2,-1155,147,-63,-1,-11,-5,-42,-18,-6,2,-2,9,-3,-3,-3,3,-7,3,-3,-1,-4,0,0,-1,1,-1,-2,10,2,2,-6,-2,2,4,-2,-2,0,-315,91,-19,3,5,-5,-21,1,-1,-3,3,1,-1,0,-1,1,-1,1,-1,1,-1,1,-1,5,1,1,-1,1,-1,0,-3,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-4,4,4,-4,10,2,-2,1,-1,0,0,0,0,0,3,1,0,1,-1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,1,0,1,0,0,0,0,0,0,0
s[714115],197120,4928,-5632,-1024,256,320,0,0,0,11792,968,128,-16,16,-40,0,776,104,-16,-16,-8,-40,20,14,-16,2,20,-4,20,20,-1408,-448,-128,-32,0,0,0,-112,-28,-8,4,0,-4,-4,4,4,-4,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-220,188,8,16,-4,20,-28,8,8,4,-4,11,-1,-1,5,-1,22,2,2,-2,-2,2,2,1,0,0,0,-10,-2,-2,6,2,-2,-4,2,2,0,-160,64,-16,0,0,0,-34,4,2,0,2,-2,2,2,16,0,0,0,-2,0,-2,0,0,-5,-1,-1,1,-1,1,0,0,0,0,0,0,-28,14,-4,-2,4,-10,2,2,-2,-1,-1,-1,6,0,-2,0,0,0,-3,-1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
s[7133],140140,14014,616,378,84,-90,-144,-126,252,-1001,-1001,7,63,39,-9,-9,-518,-14,10,18,-6,18,28,-8,4,0,16,16,16,40,616,-126,-84,-42,0,-6,36,7,-21,-9,3,-9,10,-6,-6,-6,4,0,16,56,-6,4,6,0,11,3,-5,2,-6,12,6,0,3,-12,385,119,21,3,9,15,49,-1,-3,3,9,-8,-4,0,-2,2,21,-1,1,3,-3,-1,1,0,1,-1,1,5,-1,1,3,-1,-1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,4,-2,0,-6,1,1,1,-2,-2,-2,0,2,1,-2,1,-1,1,0,0,0,0,-14,4,-2,0,1,1,1,-2,-2,0,1,1,-1,0,0,-5,1,-1,-3,1,1,-2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[71322111],582400,43680,-3200,320,128,-160,0,0,0,3640,-3180,112,68,8,20,0,-1460,36,4,-4,-4,20,46,-24,-14,-4,4,-12,4,-20,3840,0,0,-64,0,0,0,96,0,0,8,0,24,0,0,8,6,0,-12,128,-32,0,0,0,8,4,0,-4,4,0,0,0,0,0,550,190,50,10,-2,-10,70,10,2,-2,-2,-5,1,-1,1,1,20,0,0,-4,-4,0,0,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,-160,-64,-16,0,0,0,-34,-4,2,0,2,2,2,2,-16,0,0,0,2,0,2,0,0,-5,1,-1,1,1,-1,0,0,0,0,0,0,42,-14,6,-2,2,0,-2,0,-2,3,1,-3,4,0,0,-2,0,2,-3,1,1,0,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,6,-2,2,-2,0,-2,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s[713213],429000,21450,-6600,-750,-200,-150,200,210,-280,10725,-825,465,75,-35,15,-55,-525,75,15,-9,-5,-45,-165,-15,15,-3,6,12,6,15,1650,-300,50,-20,2,20,-30,-15,15,5,-5,-7,-15,-3,5,1,3,-3,12,20,-10,4,-2,4,5,-1,1,-1,-1,-2,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,-35,-15,-7,-3,5,-15,-5,-3,-1,0,-2,0,-3,-5,-1,-1,3,1,-1,-2,1,1,0,0,0,0,0,0,0,2,0,2,-1,0,75,-5,15,-1,3,15,1,3,5,0,-2,3,5,1,1,-1,1,-1,0,0,0,0,0,2,0,-1,-2,2,20,-10,4,-2,4,5,-1,1,-1,-1,-2,0,-2,1,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,1,0,0,0,0,0,0,0,0
s[713123],305760,15288,-3696,504,448,120,112,56,-224,4368,-2100,-168,-84,-32,12,40,-294,42,-6,-6,10,-6,147,33,3,9,-6,6,-6,30,3696,336,112,-32,-16,-16,-16,168,0,-8,-8,8,6,6,-2,-2,-3,3,6,112,-8,0,-8,16,-8,4,0,-2,-2,0,0,0,0,0,-210,-42,14,14,-2,-10,-42,0,2,-4,-2,-9,-3,-1,-3,3,-14,6,2,-2,-2,0,2,1,2,2,2,-5,3,-1,-1,-2,0,1,1,1,0,-126,-14,-6,10,2,-14,-21,1,3,1,-6,-2,-6,0,-14,2,2,2,1,-1,-2,-2,-2,-1,1,-1,-1,1,1,-1,-2,2,-2,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,1,1,2,0,-1,-1,-1,0,1,4,-2,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
s[71312212],600600,20020,-11000,180,472,-140,-120,-140,280,17160,-2420,208,12,-8,-20,0,-90,34,-14,6,-2,10,-6,4,-2,0,-3,1,1,0,5060,0,180,-16,36,0,20,224,0,0,8,0,-4,0,0,-4,2,0,-1,112,-28,0,4,-16,-8,-4,0,-2,2,-12,-8,4,0,8,-550,-190,-50,-10,2,10,-70,-10,-2,2,2,5,-1,1,-1,-1,-20,0,0,4,4,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,-90,34,-14,6,-2,10,-6,4,-2,0,-3,1,1,0,-4,0,0,-4,2,0,-1,-2,2,5,-1,1,-1,-1,1,0,-3,1,1,0,-1,28,14,4,-2,-4,10,2,-2,-2,1,-1,1,6,0,-2,0,0,0,3,-1,-1,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,4,-2,0,-3,1,1,0,2,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,1,0,-1,0,0,0,0,0,0,0
s[71312114],404250,0,-11550,0,490,0,50,0,-70,23100,0,420,0,-20,0,20,1050,0,-30,0,10,0,-210,0,6,0,-12,0,-12,-30,0,-1050,0,-50,0,-10,0,0,0,0,-8,0,0,6,0,-2,0,-6,0,-70,0,2,0,10,20,0,-4,2,0,0,6,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,14,0,-10,0,10,0,2,0,4,0,0,10,0,2,0,-2,0,4,0,-2,0,0,0,0,0,0,0,-4,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,-2,0,0,-4,0,0,2,-6,0,2,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0
s[713116],114400,-5720,-4400,520,448,40,-80,-120,160,11440,220,-8,-92,-32,-20,40,1090,-14,-26,-2,10,10,1,31,1,7,-8,4,-8,10,-1760,-800,0,16,32,0,0,-104,-20,0,4,8,4,4,0,-8,-5,1,4,-112,8,0,8,-16,8,-4,0,2,2,0,0,0,0,0,550,190,50,10,-2,-10,70,10,2,-2,-2,-5,1,-1,1,1,20,0,0,-4,-4,0,0,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,-110,-14,-26,-2,-6,10,-29,1,-5,1,-2,-2,-2,-2,4,-4,0,0,1,-1,-2,2,2,-5,1,-1,1,1,-1,0,4,0,4,-2,0,-8,6,-4,2,0,-5,3,-1,-1,-2,0,1,4,-2,0,1,1,0,-3,1,1,0,-1,2,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
